UNIX time,value,sumcheck
1612779726,1,71
1612780767,-1,70
1612781154,-1,69
1612781193,-1,68
1612781196,-1,67
1612781262,1,68
1612781348,-1,67
1612781399,-1,66
1612781537,-1,65
1612781538,1,66
1612781553,-1,65
1612781650,1,66
1612781694,1,67
1612782165,-1,66
1612782186,-1,65
1612782292,-1,64
1612782557,-1,63
1612782667,-1,62
1612783008,-1,61
1612783030,1,62
1612783035,1,63
1612783424,-1,62
1612784575,-1,61
1612784593,1,62
1612784600,-1,61
1612784605,-1,60
1612784609,1,61
1612784712,1,62
1612785001,1,63
1612785008,-1,62
1612785140,-1,61
1612785213,-1,60
1612785410,-1,59
1612785594,-1,58
1612785627,-1,57
1612786228,1,58
1612786993,-1,57
1612787352,1,58
1612789358,-1,57
1612789579,1,58
1612789993,1,59
1612790121,-1,58
1612790553,1,59
1612790822,1,60
1612791003,1,61
1612792189,-1,60
1612792299,-1,59
1612792324,-1,58
1612792373,-1,57
1612793363,-1,56
1612793399,-1,55
1612794791,1,56
1612794903,-1,55
1612795631,-1,54
1612796626,-1,53
1612796687,1,54
1612796950,-1,53
1612797265,-1,52
1612797283,-1,51
1612797284,-1,50
1612797300,-1,49
1612797486,-1,48
1612797918,1,49
1612798415,-1,48
1612798707,-1,47
1612799056,-1,46
1612799433,1,47
1612799784,-1,46
1612799789,-1,45
1612799799,-1,44
1612799881,-1,43
1612800685,-1,42
1612800751,-1,41
1612800957,-1,40
1612801341,-1,39
1612801342,-1,38
1612801548,-1,37
1612801624,-1,36
1612801699,-1,35
1612802251,-1,34
1612802713,1,35
1612802715,1,36
1612802716,1,37
1612802718,1,38
1612802724,1,39
1612802732,1,40
1612802736,-1,39
1612802981,-1,38
1612802985,-1,37
1612802987,-1,36
1612802991,-1,35
1612802992,-1,34
1612803182,-1,33
1612803404,-1,32
1612803406,-1,31
1612803419,-1,30
1612803707,-1,29
1612803761,-1,28
1612803821,-1,27
1612803868,1,28
1612804092,-1,27
1612804234,-1,26
1612804253,1,27
1612804385,-1,26
1612804597,-1,25
1612804983,-1,24
1612805698,-1,23
1612805965,-1,22
1612805996,-1,21
1612806054,-1,20
1612806148,-1,19
1612806194,-1,18
1612806330,-1,17
1612806597,-1,16
1612806631,1,17
1612806809,-1,16
1612807102,-1,15
1612807345,-1,14
1612807835,-1,13
1612807978,-1,12
1612808556,-1,11
1612809638,-1,10
1612810029,1,11
1612810052,1,12
1612810224,-1,11
1612810323,-1,10
1612810341,-1,9
1612810710,-1,8
1612812863,1,9
1612814306,-1,8
1612814963,-1,7
1612814990,1,8
1612814998,1,9
1612815006,1,10
1612815009,1,11
1612815009,1,12
1612815011,1,13
1612815373,-1,12
1612815374,-1,11
1612815377,-1,10
1612815381,-1,9
1612815391,-1,8
1612815396,-1,7
1612815941,-1,6
1612817145,1,7
1612817149,1,8
1612817159,1,9
1612817160,1,10
1612817161,1,11
1612817162,1,12
1612817171,1,13
1612817172,1,14
1612817193,1,15
1612817451,-1,14
1612817452,-1,13
1612817456,-1,12
1612817456,-1,11
1612817456,-1,10
1612817459,-1,9
1612817460,-1,8
1612817465,-1,7
1612817473,-1,6
1612823280,-1,5
1612824177,1,6
1612824182,1,7
1612824184,1,8
1612824185,1,9
1612824188,1,10
1612824189,1,11
1612824562,-1,10
1612824567,-1,9
1612824568,-1,8
1612824569,-1,7
1612824569,-1,6
1612824578,-1,5
1612826229,-1,4
1612842185,1,5
1612842186,1,6
1612843051,-1,5
1612843960,-1,4
1612845200,1,5
1612845972,1,6
1612846124,1,7
1612846852,1,8
1612847004,1,9
1612847465,1,10
1612847466,1,11
1612847472,1,12
1612847473,1,13
1612847560,1,14
1612847856,-1,13
1612847857,-1,12
1612847858,-1,11
1612847879,-1,10
1612848210,1,11
1612848425,1,12
1612848473,1,13
1612848484,1,14
1612849253,1,15
1612849425,1,16
1612849535,1,17
1612849668,1,18
1612849802,-1,17
1612849822,1,18
1612849839,-1,17
1612850181,1,18
1612850369,1,19
1612850434,1,20
1612850566,1,21
1612851067,1,22
1612851076,1,23
1612851134,1,24
1612851954,1,25
1612852199,1,26
1612852278,-1,25
1612852750,1,26
1612852981,1,27
1612853066,1,28
1612853087,1,29
1612853149,1,30
1612853344,1,31
1612853380,1,32
1612853580,1,33
1612853682,-1,32
1612853715,1,33
1612853745,1,34
1612853896,1,35
1612854056,1,36
1612854137,1,37
1612854331,1,38
1612854541,1,39
1612854639,1,40
1612854649,-1,39
1612855022,-1,38
1612855341,1,39
1612855583,1,40
1612856005,1,41
1612856231,1,42
1612856660,-1,41
1612856681,1,42
1612856742,1,43
1612856854,1,44
1612856873,1,45
1612856955,-1,44
1612857032,1,45
1612857260,-1,44
1612857262,1,45
1612858756,-1,44
1612858757,-1,43
1612858924,1,44
1612858927,1,45
1612858939,1,46
1612859115,-1,45
1612859318,1,46
1612859436,1,47
1612859524,-1,46
1612859525,-1,45
1612859778,1,46
1612860228,1,47
1612860696,-1,46
1612860697,-1,45
1612861096,1,46
1612861106,1,47
1612861634,1,48
1612862068,1,49
1612862364,1,50
1612863002,-1,49
1612863251,1,50
1612863387,1,51
1612863765,1,52
1612864105,1,53
1612864206,1,54
1612864421,1,55
1612864733,-1,54
1612865381,1,55
1612865499,-1,54
1612866028,-1,53
1612866046,1,54
1612866294,-1,53
1612866892,1,54
1612867037,-1,53
1612867119,1,54
1612867139,-1,53
1612867354,1,54
1612867361,-1,53
1612867392,1,54
1612867418,-1,53
1612867624,-1,52
1612868009,-1,51
1612868406,1,52
1612869433,1,53
1612869822,1,54
1612869848,-1,53
1612869989,-1,52
1612870466,-1,51
1612870993,1,52
1612871066,-1,51
1612871072,1,52
1612871165,-1,51
1612871413,-1,50
1612871414,-1,49
1612871473,1,50
1612871644,1,51
1612871812,-1,50
1612871819,1,51
1612871881,1,52
1612872114,-1,51
1612872181,-1,50
1612872517,1,51
1612873549,-1,50
1612873609,1,51
1612873699,1,52
1612873893,1,53
1612874001,1,54
1612874232,1,55
1612874591,1,56
1612874598,1,57
1612874603,1,58
1612874806,1,59
1612874955,-1,58
1612874994,-1,57
1612874995,-1,56
1612874998,1,57
1612875019,1,58
1612875059,-1,57
1612875185,1,58
1612875504,1,59
1612875509,1,60
1612875662,-1,59
1612875722,1,60
1612876341,-1,59
1612876420,1,60
1612876545,1,61
1612876589,-1,60
1612876711,1,61
1612877002,-1,60
1612877100,-1,59
1612877116,-1,58
1612877270,1,59
1612877397,-1,58
1612877617,-1,57
1612877629,-1,56
1612877717,-1,55
1612877835,-1,54
1612877932,1,55
1612878381,-1,54
1612878406,1,55
1612878732,-1,54
1612879239,-1,53
1612879292,-1,52
1612879434,-1,51
1612879864,1,52
1612880432,1,53
1612880436,1,54
1612880437,1,55
1612880470,1,56
1612880700,-1,55
1612881085,-1,54
1612881237,-1,53
1612881238,-1,52
1612881269,-1,51
1612881274,-1,50
1612881278,-1,49
1612881346,1,50
1612881808,1,51
1612882096,-1,50
1612882274,-1,49
1612884418,1,50
1612885397,-1,49
1612885606,-1,48
1612885618,-1,47
1612885624,-1,46
1612885624,1,47
1612885625,1,48
1612885641,1,49
1612885642,-1,48
1612885644,1,49
1612885658,1,50
1612885775,-1,49
1612885822,-1,48
1612885838,-1,47
1612885839,-1,46
1612885844,-1,45
1612885855,1,46
1612885986,1,47
1612885995,1,48
1612886153,-1,47
1612886175,-1,46
1612886213,1,47
1612886718,-1,46
1612886872,-1,45
1612887058,1,46
1612887188,-1,45
1612887390,-1,44
1612887744,-1,43
1612887951,-1,42
1612888081,-1,41
1612888250,-1,40
1612888326,-1,39
1612888485,-1,38
1612888636,-1,37
1612888638,-1,36
1612888801,-1,35
1612888951,-1,34
1612889024,1,35
1612889032,1,36
1612889037,1,37
1612889048,1,38
1612889164,-1,37
1612889206,-1,36
1612889227,-1,35
1612889322,-1,34
1612889376,-1,33
1612889385,-1,32
1612889405,-1,31
1612889407,1,32
1612889578,1,33
1612889668,-1,32
1612889793,-1,31
1612889965,-1,30
1612889990,-1,29
1612890431,-1,28
1612890441,-1,27
1612890487,-1,26
1612890828,-1,25
1612890843,-1,24
1612891094,-1,23
1612891295,-1,22
1612891473,-1,21
1612891476,-1,20
1612891899,-1,19
1612892391,-1,18
1612892506,-1,17
1612892694,1,18
1612892697,1,19
1612892700,1,20
1612892831,-1,19
1612892849,-1,18
1612893010,-1,17
1612893011,-1,16
1612893022,-1,15
1612893339,-1,14
1612893387,-1,13
1612894152,-1,12
1612894846,1,13
1612896283,1,14
1612896503,-1,13
1612896582,-1,12
1612897064,-1,11
1612897941,-1,10
1612897962,-1,9
1612899893,1,10
1612899909,1,11
1612899910,1,12
1612899911,1,13
1612900091,-1,12
1612900186,-1,11
1612900192,-1,10
1612900194,-1,9
1612900194,-1,8
1612900738,-1,7
1612903515,1,8
1612903833,-1,7
1612904414,-1,6
1612907065,1,7
1612907066,1,8
1612907066,1,9
1612907078,1,10
1612907164,-1,9
1612907365,-1,8
1612907366,-1,7
1612907390,-1,6
1612912882,-1,5
1612915774,1,6
1612915782,1,7
1612915782,1,8
1612915783,1,9
1612915786,1,10
1612915790,1,11
1612915791,1,12
1612915793,1,13
1612930279,-1,12
1612930280,-1,11
1612930281,-1,10
1612930281,-1,9
1612930286,-1,8
1612930287,-1,7
1612930290,-1,6
1612930296,-1,5
1612931165,1,6
1612932099,1,7
1612932251,1,8
1612932403,1,9
1612932601,1,10
1612932986,1,11
1612933231,1,12
1612933697,1,13
1612933773,-1,12
1612933854,1,13
1612933986,1,14
1612934056,1,15
1612934564,1,16
1612934942,1,17
1612934971,1,18
1612934983,1,19
1612935351,1,20
1612935518,1,21
1612935960,1,22
1612936307,1,23
1612936352,1,24
1612936414,1,25
1612936488,1,26
1612936694,1,27
1612936910,1,28
1612936993,1,29
1612937245,1,30
1612937297,1,31
1612937377,1,32
1612937384,1,33
1612937418,1,34
1612937526,1,35
1612937674,1,36
1612937769,1,37
1612937781,1,38
1612938177,1,39
1612938294,1,40
1612938343,1,41
1612938517,1,42
1612938584,-1,41
1612938594,-1,40
1612938649,1,41
1612938719,1,42
1612938852,1,43
1612938881,-1,42
1612938937,1,43
1612938975,1,44
1612939031,-1,43
1612939364,1,44
1612939379,1,45
1612939440,1,46
1612939706,1,47
1612939764,1,48
1612939770,1,49
1612940211,1,50
1612940244,1,51
1612940340,1,52
1612940393,1,53
1612940492,1,54
1612940710,-1,53
1612940736,-1,52
1612940907,1,53
1612940970,1,54
1612940983,1,55
1612941059,-1,54
1612941132,1,55
1612941426,1,56
1612941523,1,57
1612942335,1,58
1612942545,-1,57
1612942645,1,58
1612942726,1,59
1612942757,1,60
1612942817,1,61
1612942882,-1,60
1612942887,1,61
1612942984,1,62
1612943066,1,63
1612943070,1,64
1612943423,-1,63
1612946448,1,64
1612946998,1,65
1612947172,-1,64
1612947184,1,65
1612947186,-1,64
1612947205,-1,63
1612947438,-1,62
1612947458,1,63
1612947860,-1,62
1612947887,1,63
1612948125,1,64
1612948144,1,65
1612948316,-1,64
1612948347,-1,63
1612948846,-1,62
1612949709,-1,61
1612949844,1,62
1612950227,1,63
1612950549,1,64
1612950629,1,65
1612951653,1,66
1612951715,-1,65
1612952517,1,66
1612952963,-1,65
1612953468,-1,64
1612953538,-1,63
1612953822,-1,62
1612953832,1,63
1612954035,-1,62
1612954189,1,63
1612954240,1,64
1612954284,1,65
1612954517,1,66
1612954533,-1,65
1612955061,1,66
1612955078,-1,65
1612955084,1,66
1612955122,1,67
1612955177,-1,66
1612955417,-1,65
1612955436,-1,64
1612955794,-1,63
1612956399,1,64
1612956410,-1,63
1612956460,-1,62
1612957070,1,63
1612957214,-1,62
1612957220,-1,61
1612957338,-1,60
1612957431,-1,59
1612957443,-1,58
1612957467,1,59
1612957798,1,60
1612957933,-1,59
1612957956,-1,58
1612958474,-1,57
1612958889,1,58
1612959113,-1,57
1612959579,1,58
1612959622,-1,57
1612959788,1,58
1612960149,-1,57
1612960164,1,58
1612960999,-1,57
1612961000,1,58
1612961388,1,59
1612962071,1,60
1612962291,-1,59
1612962410,-1,58
1612962600,1,59
1612963101,-1,58
1612963669,1,59
1612963758,-1,58
1612964217,-1,57
1612964327,1,58
1612964584,-1,57
1612964585,1,58
1612964599,-1,57
1612964600,1,58
1612964827,1,59
1612964948,-1,58
1612964987,1,59
1612965364,1,60
1612965752,1,61
1612966226,-1,60
1612966375,1,61
1612966595,-1,60
1612966991,-1,59
1612967257,-1,58
1612967316,-1,57
1612968221,1,58
1612968384,-1,57
1612968561,-1,56
1612969332,-1,55
1612970656,-1,54
1612970660,-1,53
1612970748,-1,52
1612970763,-1,51
1612970782,-1,50
1612970798,-1,49
1612971089,1,50
1612971677,-1,49
1612971808,-1,48
1612972339,-1,47
1612972388,-1,46
1612972438,-1,45
1612972740,-1,44
1612973471,-1,43
1612973582,-1,42
1612973656,-1,41
1612973676,-1,40
1612973827,1,41
1612974269,-1,40
1612974301,-1,39
1612974316,-1,38
1612974390,-1,37
1612974648,1,38
1612974679,-1,37
1612974726,-1,36
1612975035,-1,35
1612975091,-1,34
1612975236,1,35
1612975292,-1,34
1612975505,1,35
1612975506,1,36
1612975507,1,37
1612975768,-1,36
1612975781,-1,35
1612975782,-1,34
1612975801,-1,33
1612975995,-1,32
1612976220,-1,31
1612976290,-1,30
1612976446,-1,29
1612976615,-1,28
1612977037,1,29
1612977225,-1,28
1612977412,-1,27
1612977621,1,28
1612977697,-1,27
1612977753,1,28
1612977769,1,29
1612977881,-1,28
1612977966,-1,27
1612978125,-1,26
1612978129,-1,25
1612978173,-1,24
1612978574,-1,23
1612978814,-1,22
1612979507,-1,21
1612979773,-1,20
1612980068,-1,19
1612980097,-1,18
1612980537,-1,17
1612981125,-1,16
1612981500,-1,15
1612981537,-1,14
1612982959,-1,13
1612983448,-1,12
1612983474,-1,11
1612983483,-1,10
1612984434,-1,9
1612986297,1,10
1612986448,1,11
1612986591,-1,10
1612986597,-1,9
1612987349,1,10
1612987410,-1,9
1612987442,-1,8
1612987728,1,9
1612989950,1,10
1612989950,1,11
1612989952,1,12
1612989956,1,13
1612989957,1,14
1612989983,1,15
1612990159,-1,14
1612990168,-1,13
1612990169,-1,12
1612990169,-1,11
1612990172,-1,10
1612990181,-1,9
1612993782,1,10
1612996222,-1,9
1612999092,-1,8
1613017655,1,9
1613017980,1,10
1613018249,1,11
1613018550,1,12
1613018594,1,13
1613019246,1,14
1613020195,-1,13
1613020208,1,14
1613020210,1,15
1613020351,1,16
1613020608,-1,15
1613020612,-1,14
1613021119,1,15
1613021135,1,16
1613021381,1,17
1613021383,1,18
1613022184,1,19
1613022294,1,20
1613022349,-1,19
1613022469,1,20
1613022550,1,21
1613022583,1,22
1613022652,1,23
1613022984,1,24
1613023014,1,25
1613023123,1,26
1613023232,1,27
1613023234,1,28
1613023268,1,29
1613023303,1,30
1613023399,-1,29
1613023511,1,30
1613023749,1,31
1613023866,1,32
1613023874,1,33
1613023875,-1,32
1613023879,1,33
1613024180,1,34
1613024323,-1,33
1613024335,-1,32
1613024352,-1,31
1613024371,1,32
1613024827,-1,31
1613025031,1,32
1613025369,1,33
1613025470,1,34
1613025787,1,35
1613025830,1,36
1613025836,1,37
1613025846,1,38
1613025938,-1,37
1613025944,1,38
1613026119,1,39
1613026283,1,40
1613026387,1,41
1613026422,1,42
1613026486,1,43
1613026589,1,44
1613026621,1,45
1613026648,1,46
1613026661,1,47
1613026807,1,48
1613026827,1,49
1613027031,1,50
1613027273,1,51
1613027454,1,52
1613027587,-1,51
1613027594,-1,50
1613027797,-1,49
1613027811,1,50
1613027822,1,51
1613027826,1,52
1613027872,-1,51
1613027968,1,52
1613028290,1,53
1613028681,1,54
1613029014,1,55
1613029520,1,56
1613029578,1,57
1613029608,-1,56
1613030044,-1,55
1613030125,1,56
1613030720,1,57
1613030803,-1,56
1613032045,-1,55
1613032772,1,56
1613033044,-1,55
1613033159,-1,54
1613033395,1,55
1613033400,1,56
1613033402,1,57
1613033546,1,58
1613033874,-1,57
1613034545,1,58
1613034642,-1,57
1613034710,1,58
1613034879,1,59
1613035034,1,60
1613035403,1,61
1613036438,1,62
1613036444,-1,61
1613036661,-1,60
1613036760,1,61
1613037019,1,62
1613037028,1,63
1613039186,1,64
1613039335,-1,63
1613039532,-1,62
1613039603,1,63
1613039731,1,64
1613040259,1,65
1613040319,-1,64
1613040598,1,65
1613040645,-1,64
1613040711,1,65
1613040947,-1,64
1613041372,1,65
1613041716,-1,64
1613042038,1,65
1613042039,-1,64
1613042127,-1,63
1613042259,-1,62
1613042271,-1,61
1613042297,1,62
1613042992,1,63
1613043867,-1,62
1613043940,-1,61
1613044016,1,62
1613044203,1,63
1613044208,-1,62
1613044705,-1,61
1613044813,-1,60
1613044835,-1,59
1613044845,1,60
1613044954,-1,59
1613044965,1,60
1613045517,-1,59
1613046122,1,60
1613046231,-1,59
1613046231,1,60
1613046278,-1,59
1613046347,1,60
1613046588,1,61
1613046610,1,62
1613046786,1,63
1613046835,1,64
1613047407,1,65
1613047783,-1,64
1613048092,1,65
1613048461,-1,64
1613048940,1,65
1613049004,1,66
1613049127,1,67
1613049128,-1,66
1613049228,-1,65
1613049821,-1,64
1613049866,-1,63
1613049930,-1,62
1613050198,-1,61
1613050213,-1,60
1613051357,-1,59
1613051529,-1,58
1613051850,-1,57
1613052070,-1,56
1613052182,-1,55
1613052964,-1,54
1613053257,-1,53
1613053480,-1,52
1613053497,-1,51
1613053506,1,52
1613053530,1,53
1613053531,-1,52
1613053728,-1,51
1613054001,-1,50
1613054882,1,51
1613055155,-1,50
1613055587,-1,49
1613056996,-1,48
1613057028,-1,47
1613057375,-1,46
1613057434,1,47
1613057520,-1,46
1613057886,1,47
1613058259,1,48
1613058449,-1,47
1613058579,-1,46
1613058899,-1,45
1613059022,-1,44
1613059041,-1,43
1613059418,-1,42
1613059631,-1,41
1613059680,-1,40
1613059812,-1,39
1613059854,-1,38
1613059864,-1,37
1613059954,-1,36
1613060259,-1,35
1613060264,1,36
1613060325,1,37
1613060692,-1,36
1613060812,-1,35
1613061370,-1,34
1613061833,-1,33
1613061840,1,34
1613061854,-1,33
1613061857,1,34
1613061858,1,35
1613061860,1,36
1613062188,-1,35
1613062191,-1,34
1613062198,-1,33
1613062202,-1,32
1613062236,1,33
1613062353,-1,32
1613062805,-1,31
1613062816,-1,30
1613062848,-1,29
1613063133,-1,28
1613063158,1,29
1613063158,1,30
1613063161,1,31
1613063369,-1,30
1613063978,-1,29
1613063979,-1,28
1613063979,-1,27
1613064016,1,28
1613064023,-1,27
1613064178,-1,26
1613065187,-1,25
1613065238,-1,24
1613065320,-1,23
1613065362,-1,22
1613065387,1,23
1613065394,1,24
1613065525,-1,23
1613065775,-1,22
1613065791,-1,21
1613066162,-1,20
1613066200,-1,19
1613066347,-1,18
1613066561,-1,17
1613066935,-1,16
1613067081,1,17
1613067088,1,18
1613067161,-1,17
1613067380,-1,16
1613067383,-1,15
1613067636,-1,14
1613068032,-1,13
1613069883,-1,12
1613070700,-1,11
1613071025,-1,10
1613072222,1,11
1613072867,-1,10
1613073568,-1,9
1613074222,1,10
1613076304,1,11
1613076322,1,12
1613076625,-1,11
1613076626,-1,10
1613076665,1,11
1613077943,-1,10
1613079237,1,11
1613079754,-1,10
1613079783,1,11
1613080169,-1,10
1613081240,1,11
1613082334,-1,10
1613085373,-1,9
1613088169,1,10
1613088170,1,11
1613088172,1,12
1613088172,1,13
1613088180,1,14
1613088180,1,15
1613088182,1,16
1613088183,1,17
1613103074,-1,16
1613103076,-1,15
1613103078,-1,14
1613103083,-1,13
1613103086,-1,12
1613103089,-1,11
1613103091,-1,10
1613103107,-1,9
1613104222,1,10
1613104232,1,11
1613104233,1,12
1613104234,1,13
1613104236,1,14
1613104236,1,15
1613104236,1,16
1613104319,1,17
1613104474,1,18
1613104616,-1,17
1613104617,-1,16
1613104617,-1,15
1613104623,-1,14
1613104624,-1,13
1613104651,-1,12
1613104901,1,13
1613105542,1,14
1613106783,1,15
1613107041,1,16
1613107126,1,17
1613107324,1,18
1613107452,1,19
1613107750,1,20
1613108095,1,21
1613108384,-1,20
1613108481,1,21
1613108565,1,22
1613108666,1,23
1613108667,1,24
1613108776,1,25
1613108985,-1,24
1613109368,1,25
1613109409,1,26
1613109485,1,27
1613109728,1,28
1613109746,1,29
1613110050,1,30
1613110225,1,31
1613110467,1,32
1613110537,1,33
1613110643,1,34
1613110748,1,35
1613110886,1,36
1613111044,-1,35
1613111082,1,36
1613111084,1,37
1613111204,-1,36
1613111338,1,37
1613111672,1,38
1613112356,1,39
1613112478,1,40
1613112569,1,41
1613112613,1,42
1613112749,1,43
1613112752,1,44
1613112806,1,45
1613112852,1,46
1613112972,1,47
1613113088,1,48
1613113270,1,49
1613113434,1,50
1613113452,1,51
1613113559,1,52
1613113603,1,53
1613113665,1,54
1613113675,1,55
1613113773,-1,54
1613114108,1,55
1613114236,1,56
1613114259,1,57
1613114439,1,58
1613114586,1,59
1613115146,1,60
1613115349,1,61
1613115369,1,62
1613115830,-1,61
